"x","y","z"
92,62,28
95,39,91
56,83,77
53,81,34
5,63,25
51,17,22
84,36,31
28,32,35
16,99,39
14,61,61
83,63,95
27,9,35
59,54,58
8,16,21
17,42,82
76,78,16
31,76,37
66,51,70
77,6,73
49,58,4
64,58,13
56,98,10
7,18,83
17,51,97
56,90,96
70,30,99
18,1,95
22,20,78
84,51,10
35,79,57
1,0,8
13,68,48
28,44,79
76,3,68
97,45,12
50,72,73
79,56,29
53,18,5
79,42,75
76,36,99
45,31,62
7,16,0
84,13,83
32,78,1
85,32,92
74,79,17
58,85,21
40,55,8
22,20,70
2,84,72
40,4,30
30,66,28
93,21,49
35,78,98
82,81,50
8,91,72
50,52,50
38,23,90
84,38,79
68,97,65
1,61,10
0,5,87
61,96,55
44,21,79
84,16,47
29,24,23
72,10,17
76,74,73
51,16,59
66,59,11
11,5,2
0,30,16
1,52,5
65,56,87
44,83,6
80,90,66
63,15,52
74,3,4
96,46,64
57,46,60
38,89,47
89,29,22
16,13,68
55,33,33
20,9,77
15,59,6
69,17,57
13,93,3
33,85,14
17,35,85
3,23,57
10,62,8
75,94,1
93,71,2
55,12,41
40,20,78
41,94,56
66,61,31
65,55,74
69,62,0
63,15,95
38,51,56
26,76,44
56,26,56
63,60,14
88,80,9
80,96,18
21,38,95
49,98,51
6,21,6
19,9,91
14,73,18
5,1,14
23,22,8
33,51,81
27,92,58
81,67,0
34,75,99
6,93,2
24,71,41
50,78,22
46,99,70
15,49,75
89,60,90
16,27,25
33,41,87
67,26,23
65,71,62
47,79,80
57,17,39
27,93,31
90,39,46
61,79,10
35,64,34
61,94,20
98,17,50
90,52,72
96,67,39
40,37,49
35,12,53
87,16,86
82,53,35
18,61,41
7,75,51
84,91,91
33,33,40
28,4,42
70,78,38
9,60,75
70,8,64
91,38,39
78,37,98
85,42,36
85,92,72
31,51,58
2,21,15
19,34,64
18,51,14
65,30,86
28,55,27
16,98,73
85,57,89
98,70,25
67,78,32
54,58,3
82,91,71
29,13,74
94,95,12
58,34,88
63,10,65
35,59,73
48,64,57
88,77,51
38,60,55
85,29,13
81,73,19
29,95,60
12,48,3
67,0,56
49,73,44
62,31,5
89,79,54
72,20,16
23,70,53
34,57,73
9,53,64
26,91,71
77,74,57
14,0,81
66,68,63
9,96,43
63,46,41
5,76,95
79,25,71
89,54,73
5,37,57
72,99,82
53,1,13
69,35,66
9,38,22
4,74,37
93,23,61
50,97,49
1,45,0
78,45,30
47,13,47
69,63,18
42,56,29
70,1,65
48,35,10
89,37,50
20,92,45
15,99,0
64,74,89
16,70,17
53,36,22
29,39,73
90,0,1
52,40,84
23,89,72
36,42,36
40,69,17
1,62,99
10,52,20
36,11,53
33,5,87
43,81,88
81,96,53
53,70,5
39,65,76
74,19,65
45,57,73
55,84,90
62,91,41
23,86,47
67,48,23
62,83,13
75,73,95
11,34,53
68,93,95
56,2,94
8,5,98
47,74,9
68,78,9
13,51,54
90,47,18
13,94,73
15,48,92
86,0,60
98,79,42
57,93,74
42,61,99
48,55,43
51,74,93
55,47,56
78,7,28
21,32,79
88,3,80
68,35,13
3,81,82
31,75,14
46,8,42
79,88,15
38,66,80
55,75,68
85,66,52
56,60,24
66,25,80
65,5,57
34,61,82
8,18,56
21,71,19
21,56,84
58,30,30
43,20,45
91,86,91
71,7,69
26,37,45
75,4,75
20,83,38
92,54,0
24,81,68
1,41,93
61,27,34
63,34,47
59,8,10
18,16,87
38,49,5
10,93,29
34,36,35
55,51,59
1,72,66
71,3,5
79,6,52
64,60,0
81,23,54
47,48,43
37,17,72
86,12,11
45,99,49
36,14,1
8,8,39
35,75,75
11,76,20
75,12,90
84,83,83
62,11,46
52,49,31
77,45,45
12,3,10
59,45,74
97,13,10
90,38,12
48,81,33
86,36,66
51,43,87
43,67,64
48,12,56
67,40,80
12,42,27
63,35,58
4,94,23
52,66,89
62,78,30
69,42,31
9,68,36
54,59,91
68,61,91
92,27,9
92,39,16
43,29,65
44,94,67
9,95,59
64,26,58
38,58,80
15,15,40
68,10,78
46,62,11
44,57,3
10,78,27
87,54,6
86,12,36
18,78,61
36,70,60
81,26,0
41,39,94
82,44,89
26,2,13
34,31,74
54,17,55
32,52,93
64,19,31
43,5,51
61,27,29
12,57,11
5,18,29
24,24,51
28,50,63
6,63,82
45,61,77
99,49,97
68,5,6
48,40,79
26,71,16
80,79,38
93,79,78
4,69,77
3,38,6
48,31,14
70,85,38
95,92,68
36,88,35
12,19,76
89,2,0
65,5,22
17,12,60
7,90,90
15,22,84
26,45,12
84,23,14
9,84,86
51,74,82
69,50,66
88,48,81
20,97,7
6,85,78
35,40,33
15,57,12
11,19,29
68,53,31
19,13,60
20,61,43
50,29,99
77,3,13
64,74,95
69,58,83
88,37,12
54,23,94
47,83,86
19,49,67
32,10,47
89,71,10
17,25,46
40,99,93
25,43,99
90,69,91
87,97,98
8,53,72
97,55,98
38,46,65
43,67,64
28,27,21
72,10,25
7,78,42
37,91,96
12,36,71
53,58,41
12,8,70
74,23,61
23,64,94
62,59,38
13,5,41
79,27,59
24,16,68
11,34,95
24,33,50
55,85,51
6,25,17
46,28,44
44,88,3
1,57,34
80,43,42
39,33,9
93,5,33
95,65,53
77,5,8
47,98,90
39,97,94
66,76,50
29,69,8
66,44,62
66,31,52
3,54,43
96,32,34
5,22,91
81,3,68
81,87,23
57,81,20
16,92,54
42,10,23
53,34,92
84,71,69
80,68,47
21,83,6
38,73,47
6,42,32
31,35,97
42,45,69
46,8,0
78,30,81
92,13,50
60,68,44
19,86,72
92,49,15
72,79,90
92,79,88
43,20,41
39,10,14
69,28,88
57,70,62
98,41,27
74,90,61
8,8,78
9,28,70
16,6,37
18,73,48
46,94,27
78,47,62
71,23,21
58,56,7
14,77,50
38,9,8
61,42,4
71,86,86
27,56,3
93,61,45
29,87,84
91,94,70
52,23,90
53,59,2
12,44,8
64,52,48
18,7,79
66,78,50
81,19,43
65,86,35
50,51,38
84,5,98
7,98,50
85,48,39
13,4,10
87,67,91
2,24,16
82,27,80
49,79,81
5,11,54
89,27,25
48,44,52
98,42,34
82,42,54
41,62,15
18,47,47
31,76,1
39,89,88
86,87,62
78,72,65
18,17,27
26,74,60
39,63,23
14,33,77
88,30,99
81,39,6
87,9,60
7,72,6
99,62,80
52,82,55
40,64,23
14,72,97
51,5,43
62,33,34
61,29,28
46,39,1
7,51,93
7,98,24
82,10,64
75,88,34
35,14,57
69,14,20
78,72,44
18,29,82
28,64,85
27,85,79
1,61,31
45,80,88
43,64,38
20,78,41
18,87,56
68,88,53
49,3,29
21,22,21
94,30,26
9,89,16
80,94,20
85,68,51
41,35,81
83,56,57
72,28,56
79,59,7
13,56,2
64,53,58
20,21,66
56,70,85
95,94,53
61,40,72
78,84,64
97,22,29
99,39,46
63,68,43
48,25,4
20,31,74
32,75,57
52,70,46
65,44,28
78,14,19
41,39,64
16,2,49
68,96,22
70,15,97
95,46,33
71,21,71
47,21,8
68,13,72
21,53,73
63,0,87
85,14,45
66,44,18
33,22,45
55,14,76
15,99,13
43,78,57
90,86,97
10,81,4
35,13,5
73,49,69
73,13,94
76,96,77
93,57,69
92,95,17
61,31,37
61,16,59
33,84,2
3,53,83
4,56,94
55,50,65
23,47,49
75,93,35
20,83,58
66,32,80
8,85,93
70,61,81
68,98,54
74,58,70
69,25,40
94,10,16
52,39,55
18,27,10
61,38,48
55,96,19
38,74,58
89,23,49
19,32,15
69,62,80
19,37,79
48,9,98
41,28,67
23,13,1
1,15,33
13,37,21
9,65,64
93,0,86
72,78,80
46,86,74
37,6,86
39,91,78
10,53,25
78,21,30
54,80,4
12,81,35
39,81,16
61,55,76
23,19,32
60,24,43
12,97,19
58,31,41
75,72,26
70,40,5
27,95,74
56,13,0
21,25,81
22,47,97
36,95,16
92,9,83
84,73,91
39,3,85
91,14,5
9,27,32
87,83,91
62,29,76
30,42,4
44,48,65
84,18,19
18,8,25
18,80,7
30,80,98
67,30,20
34,42,7
68,93,51
92,5,82
17,87,73
69,22,31
54,89,20
5,32,53
44,6,28
88,61,87
6,0,51
39,8,90
60,55,1
7,71,30
3,18,49
0,33,15
9,85,22
12,40,34
66,5,95
46,12,14
89,28,93
77,9,6
20,98,33
44,94,28
6,67,4
52,78,3
16,36,43
76,30,40
93,5,27
40,55,99
11,36,57
6,87,68
99,22,75
29,0,78
57,7,62
29,51,8
30,15,89
50,68,92
82,5,74
34,88,6
20,44,77
84,43,15
28,10,45
30,67,69
58,14,6
29,50,81
3,34,71
77,0,8
24,17,61
54,99,61
0,66,89
15,5,44
42,58,97
69,65,25
66,86,97
71,80,73
13,84,47
66,1,87
5,7,46
47,7,65
54,93,58
4,22,14
94,49,75
65,45,17
47,87,3
46,44,95
43,75,5
93,23,41
24,67,64
40,99,38
53,56,31
69,28,53
11,96,48
13,98,9
33,94,92
99,82,6
39,19,17
10,6,66
91,83,56
1,61,81
39,13,56
52,39,51
44,83,7
17,74,50
11,45,29
40,63,16
22,44,42
14,87,71
93,39,32
14,54,25
47,83,61
28,85,47
73,74,92
45,36,87
13,14,7
4,75,51
48,29,52
94,0,61
6,82,56
82,77,0
15,64,49
12,50,11
14,87,3
6,19,32
46,82,94
81,9,50
87,45,60
35,66,39
50,55,86
17,92,14
12,57,36
60,89,9
69,98,47
17,63,31
44,26,4
53,0,89
27,95,85
94,70,72
86,30,91
44,53,17
17,65,8
93,4,69
19,54,45
38,38,89
26,77,21
27,70,88
4,8,62
29,93,56
39,27,70
73,84,25
63,73,79
13,2,74
51,8,37
27,20,37
25,91,87
64,3,65
3,51,61
92,95,34
70,84,40
80,60,23
13,49,40
45,70,55
62,87,25
46,72,54
31,15,80
63,24,20
97,37,91
35,76,68
61,4,12
18,14,23
19,83,4
96,24,72
27,46,5
0,27,80
60,20,0
82,18,12
8,92,80
48,89,60
89,39,70
16,32,18
9,67,29
96,52,43
83,10,43
11,64,1
3,14,68
24,65,29
42,82,11
45,94,2
27,52,55
60,92,46
19,12,42
98,93,7
71,61,98
49,52,16
70,92,70
95,49,69
33,2,99
86,63,99
90,91,36
86,1,81
61,60,86
49,55,28
56,18,40
60,61,5
30,81,9
88,35,85
45,12,80
89,45,54
41,29,83
87,50,81
16,75,17
14,11,29
19,8,88
74,96,34
3,21,45
30,0,98
49,41,11
9,14,3
87,91,59
68,37,60
3,86,33
96,98,44
30,96,52
78,51,5
96,25,2
59,28,50
76,70,49
34,9,32
61,37,99
84,58,45
86,19,15
22,19,56
71,4,76
72,7,72
55,69,39
11,31,59
78,16,71
55,43,71
18,57,92
57,71,45
70,64,22
58,6,23
15,32,3
63,2,44
75,41,20
83,68,16
96,69,68
1,56,29
20,20,51
32,1,50
43,50,55
33,37,47
99,80,92
37,3,13
7,27,25
42,48,76
89,97,10
94,74,7
31,90,70
43,47,54
93,89,76
84,18,72
37,6,81
10,8,75
21,17,97
22,45,97
17,58,74
42,38,9
61,24,18
47,23,88
47,67,44
90,1,71
23,80,26
73,99,69
72,9,5
72,84,90
85,35,34
61,72,79
13,5,11
88,39,78
41,89,28
45,16,93
60,50,45
50,78,34
89,3,7
12,20,35
66,61,70
50,66,91
65,40,79
89,70,28
88,78,14
44,2,1
74,13,78
87,72,47
20,1,64
16,34,37
37,36,43
99,73,91
22,79,12
24,95,25
54,40,42
98,13,14
55,14,46
77,84,40
97,73,99
61,50,21
80,97,49
21,78,95
30,87,51
9,76,65
91,58,53
30,66,5
11,33,80
95,65,52
50,89,39
72,96,27
89,15,66
43,12,63
52,4,34
53,81,20
2,77,48
64,21,84
69,68,46
22,14,91
99,51,99
77,15,19
74,79,43
64,43,4
58,83,6
44,36,59
95,5,62
93,32,85
4,72,30
90,42,13
96,9,92
29,95,53
16,33,45
53,74,62
97,30,96
20,47,93
77,98,39
48,67,20
9,49,80
54,52,44
9,17,52
73,46,57
28,19,43
94,81,10
91,16,66
77,93,25
47,29,44
54,30,51
7,53,41
30,63,93
60,91,25
76,58,92
2,29,53
94,6,88
40,32,13
55,3,35
85,17,51
45,46,77
91,22,80
17,86,74
88,23,25
60,36,87
23,32,77
59,73,84
18,86,1
45,36,74
64,6,3
10,83,9
50,66,73
52,35,21
93,67,46
73,88,90
21,5,24
20,88,69
14,68,69
52,98,51
15,28,12
32,36,59
82,63,80
85,33,51
34,57,81
53,67,39
33,1,75
77,96,61
23,74,51
74,54,12
0,53,70
17,97,92
90,62,0
57,42,78
17,31,1
14,62,82
40,35,75
54,68,25
41,53,98
65,64,31
33,12,51
72,10,81
21,71,80
10,13,13
98,42,37
76,97,39
63,54,73
76,24,39
64,65,69
87,67,0
65,1,89
1,34,82
25,85,51
51,16,23
91,34,93
72,39,26
16,92,13
68,26,71
15,20,55
78,53,79
12,17,98
66,79,29
90,71,30
80,37,53
85,75,60
26,89,92
40,48,24
27,88,98
90,74,79
86,24,86
71,72,5
12,86,19
82,91,89
91,16,13
71,5,84
84,42,88
21,75,13
17,92,33
18,88,87
65,40,56
51,15,15
91,16,38
52,18,82
93,1,43
52,67,85
54,91,19
40,58,13
34,55,87
11,99,15
70,42,94
45,37,71
85,98,31
88,44,51
36,54,67
60,27,54
8,70,62
38,16,84
83,68,71
8,63,35
31,59,84
60,97,24
15,88,40
96,80,36
95,61,57
76,92,13
51,5,18
16,9,4
56,40,12
82,29,74
78,42,6
20,72,48
24,67,16
27,47,29
6,85,4
99,64,91
94,30,1
48,47,3
9,93,68
70,20,42
38,35,98
81,53,39
4,85,28
80,13,90
83,54,68
2,69,1
33,27,33
89,99,34
8,80,97
9,24,70
76,92,37
71,37,55
31,0,55
38,22,76
9,40,18
70,52,92
44,40,64
75,36,47
90,31,30
23,28,63
59,32,95
34,76,11
49,78,74
78,97,26
15,0,90
0,94,39
31,38,61
62,35,0
18,54,10
55,61,19
91,88,98
27,60,39
91,45,30
0,42,16
30,58,94
9,22,5
59,24,63
62,90,72
62,15,37
36,8,97
85,80,88
49,21,0
30,64,41
1,0,70
52,27,62
10,6,74
43,76,66
93,8,48
16,29,30
9,78,68
83,47,37
84,4,73
49,40,90
41,27,65
73,85,19
31,73,5
8,2,89
94,90,28
39,57,36
6,28,59
13,55,80
72,39,83
31,91,35
95,77,35
91,2,66
23,3,3
92,71,49
93,77,67
41,74,94
25,6,63
89,61,3
54,40,8
79,46,17
63,80,88
56,88,2
41,32,41
58,13,17
58,58,40
18,75,4
48,51,74
78,91,36
26,13,1
65,75,80
55,21,35
41,14,78
95,71,98
27,69,89
28,19,72
77,68,43
13,57,57
69,31,65
18,12,6
51,34,7
17,19,53
86,62,74
41,94,24
14,60,62
62,82,45
53,66,52
4,85,53
2,91,28
0,90,26
11,98,51
89,99,21
15,31,97
92,67,24
43,13,26
61,51,25
66,2,48
34,7,48
1,61,49
95,32,10
97,68,64
56,73,83
60,58,63
85,48,48
32,45,73
78,74,72
78,70,21
22,35,90
78,98,88
16,52,65
83,59,85
91,86,93
59,66,71
82,45,57
28,19,96
50,67,32
42,47,51
54,45,33
22,25,53
53,13,26
23,82,45
77,5,74
1,45,37
37,42,55
24,31,21
44,98,11
72,41,49
63,73,91
29,96,41
30,10,91
66,86,82
27,20,62
19,16,95
2,54,29
8,76,35
64,3,91
41,14,56
70,52,66
23,94,32
45,31,0
45,83,58
33,59,77
8,51,60
46,38,9
17,21,82
10,58,75
86,51,7
92,61,74
28,24,88
65,43,27
79,40,51
73,42,77
17,67,77
13,12,50
88,8,23
35,10,36
12,13,78
24,32,78
1,4,73
70,15,77
18,66,25
29,96,78
99,84,47
24,97,3
95,44,80
68,63,61
38,89,78
52,41,5
97,67,99
56,88,49
14,48,15
44,29,71
25,7,94
47,68,9
87,27,85
84,27,92
17,3,94
7,84,29
65,85,40
26,60,95
91,14,13
98,34,65
99,51,82
34,81,18
81,5,39
14,82,89
14,54,34
59,76,33
68,27,56
38,61,84
58,0,63
4,7,6
16,25,32
78,75,31
30,37,76
45,11,41
49,91,76
49,38,92
67,57,38
38,28,40
73,73,11
58,61,83
30,9,94
93,35,71
93,86,48
36,61,79
19,92,74
22,58,20
39,58,41
9,61,32
31,54,28
21,71,90
98,25,59
3,64,1
47,43,56
15,92,75
95,45,40
71,50,61
88,89,78
43,14,25
57,57,98
70,93,29
48,50,80
96,5,22
53,28,74
15,45,50
97,13,57
15,58,48
25,90,45
24,97,90
39,50,95
72,32,62
29,8,11
88,31,28
52,45,98
98,47,26
73,77,58
96,92,95
84,78,0
45,35,21
24,81,12
74,81,74
60,83,38
87,40,90
61,84,6
91,9,29
49,55,93
99,41,47
27,6,15
67,11,59
47,80,56
27,85,33
35,96,92
76,9,84
0,33,59
94,3,9
90,33,25
80,32,89
16,72,48
48,86,88
77,88,20
79,16,36
47,66,12
45,24,93
63,84,17
89,38,75
27,22,51
33,19,59
1,0,52
87,99,69
71,46,82
74,43,26
8,51,68
92,37,73
30,78,97
11,31,29
3,36,12
16,62,2
53,59,15
82,53,35
54,95,45
96,85,88
7,94,82
19,27,5
12,17,3
16,65,86
57,49,44
50,42,35
79,98,87
84,81,68
63,24,38
21,68,48
61,59,35
78,90,74
68,45,37
2,1,73
85,39,25
42,57,44
29,21,38
9,10,12
35,65,71
4,92,18
61,70,57
36,8,80
10,23,40
43,75,28
7,67,34
39,7,61
77,23,44
9,4,39
37,54,60
57,14,35
50,35,30
22,1,21
77,3,23
32,75,49
93,92,83
68,68,81
35,16,32
2,96,99
29,24,94
41,5,31
27,32,7
20,49,60
63,21,79
51,28,26
18,77,20
95,58,19
92,53,5
42,54,83
26,47,18
75,26,84
79,7,29
4,15,87
88,34,21
68,37,81
4,45,52
57,49,30
96,37,66
51,78,24
57,76,99
64,32,72
83,5,73
79,67,11
33,40,95
1,6,20
88,54,26
71,99,77
25,93,18
40,97,83
41,63,30
31,89,22
68,42,21
48,82,56
70,81,18
71,93,9
84,15,40
19,7,89
86,89,92
98,26,57
49,32,4
9,91,5
54,24,4
45,11,68
39,75,44
42,59,29
52,79,65
85,80,93
40,39,3
26,24,39
3,99,86
7,81,43
93,43,32
18,76,6
34,68,91
92,17,41
39,95,96
49,61,37
11,47,26
80,68,75
11,80,81
17,82,53
60,6,59
78,91,41
67,84,19
68,18,95
38,38,14
98,32,46
96,27,50
80,53,63
3,47,68
69,52,65
14,72,64
77,6,78
98,30,70
77,91,58
54,20,54
60,11,69
61,17,79
45,65,38
80,3,42
90,79,90
19,71,79
76,72,40
2,34,40
82,50,34
16,11,96
55,74,19
71,8,51
50,55,70
17,23,82
26,35,52
51,34,75
42,6,94
94,10,58
55,94,22
47,85,23
12,17,3
89,1,62
5,14,60
71,78,18
98,23,49
76,88,90
34,73,97
79,2,45
71,58,54
19,77,16
97,42,94
73,98,21
63,90,10
65,72,9
88,57,60
36,26,76
25,94,97
95,15,69
57,84,68
96,57,10
67,70,16
10,51,0
78,69,62
91,93,28
92,23,97
71,11,81
11,76,29
26,56,6
16,1,43
25,58,72
20,87,14
22,47,33
24,43,53
50,32,58
21,98,38
6,25,46
70,22,86
30,71,9
55,10,52
76,25,6
34,71,41
40,91,30
25,53,37
9,2,83
36,1,39
73,54,74
35,53,50
85,48,38
42,36,37
19,18,51
24,89,33
98,92,66
74,57,88
3,73,82
95,96,8
96,60,12
31,0,59
85,49,79
22,23,18
93,3,84
14,18,4
73,56,6
29,11,41
73,79,2
8,14,81
41,78,57
53,89,49
18,25,22
81,99,60
21,7,45
98,33,4
8,88,8
72,10,94
11,52,40
29,85,26
90,60,89
94,2,45
12,89,27
11,11,63
1,94,79
55,23,11
26,0,62
83,8,6
83,49,80
78,10,27
63,5,54
61,86,6
64,56,95
21,46,99
77,10,60
23,50,14
3,67,40
45,48,17
22,80,43
29,60,21
89,3,50
41,60,93
52,72,40
68,80,79
94,26,77
42,20,98
23,87,88
40,18,12
27,76,38
5,76,81
84,9,15
91,39,96
50,78,25
71,24,64
62,4,87
79,44,24
7,25,94
14,93,99
40,20,38
91,98,83
21,38,89
83,65,80
52,85,19
45,41,92
32,48,20
85,52,93
70,67,32
46,54,92
93,49,75
17,76,89
41,37,56
91,94,83
67,27,62
55,34,60
70,15,75
22,91,44
38,0,68
18,50,98
97,59,84
72,87,58
13,83,78
39,18,2
58,13,9
3,46,81
46,38,93
63,54,79
56,64,67
23,42,18
32,97,74
24,38,25
3,86,95
98,1,44
63,5,21
57,68,42
16,88,39
44,22,75
32,86,56
0,53,15
19,96,34
21,19,21
5,54,5
3,40,53
94,37,61
75,74,88
76,73,97
25,28,10
8,40,10
47,43,24
18,35,38
7,41,76
40,62,62
22,16,28
29,13,26
48,53,74
11,91,17
20,48,91
38,69,72
20,93,18
15,61,1
3,46,27
96,20,41
41,74,99
40,52,19
35,83,58
79,64,31
10,65,91
51,0,4
59,12,4
42,59,70
32,58,81
16,6,12
80,30,20
5,22,55
25,55,36
77,63,42
29,68,16
98,41,66
69,51,0
66,27,96
33,26,78
18,67,50
4,21,75
75,31,24
79,47,6
67,58,63
42,95,52
77,99,8
3,30,42
18,85,64
78,46,47
16,73,86
30,69,56
99,15,78
18,9,9
66,19,44
78,25,91
22,9,35
70,7,2
56,93,75
57,46,76
24,46,34
24,27,51
76,3,33
31,68,35
21,5,85
6,11,39
65,28,30
61,17,3
16,46,73
80,64,95
92,12,91
55,90,12
75,1,71
94,38,89
8,9,14
33,90,57
34,16,40
41,5,96
86,55,11
34,69,36
84,51,71
53,16,68
0,23,68
91,16,77
52,9,60
41,24,81
29,12,14
81,72,32
14,29,60
16,27,12
34,4,50
49,30,42
83,7,10
79,55,37
1,55,46
5,48,92
23,55,7
94,7,30
82,9,34
36,20,40
62,68,32
3,22,35
24,89,82
43,23,2
97,91,22
40,21,93
98,85,54
84,11,84
61,61,62
88,57,17
74,64,60
46,27,21
2,13,61
11,81,91
17,52,48
43,8,75
73,24,56
19,43,77
0,10,20
65,90,27
13,30,19
58,71,90
91,18,60
67,34,90
13,20,18
59,22,51
32,85,5
16,35,28
94,78,69
71,37,89
35,17,24
38,84,73
3,78,73
40,15,75
16,90,91
2,88,17
89,14,56
97,26,89
59,14,25
89,81,69
22,9,84
30,4,68
56,36,91
18,87,46
9,38,65
96,54,11
74,74,30
0,69,5
99,48,1
33,46,46
83,21,93
25,33,64
23,69,33
32,61,4
87,50,88
97,57,17
71,32,38
95,91,37
78,9,64
17,98,17
94,0,25
45,96,19
75,33,2
59,84,25
96,30,60
90,66,67
38,24,21
70,32,99
43,51,56
95,60,4
27,77,99
12,18,81
96,86,53
69,90,63
85,57,48
4,65,68
17,82,10
92,47,79
30,87,42
33,81,13
7,49,62
44,82,56
76,28,8
25,99,59
33,41,52
38,20,40
93,19,13
45,39,4
78,60,84
49,89,24
56,72,20
2,62,54
98,26,63
34,60,7
50,61,59
60,69,70
26,83,90
46,67,11
67,87,16
77,82,93
53,49,48
25,35,24
52,47,24
92,38,20
36,12,43
98,77,67
74,32,56
48,35,11
3,67,86
23,28,14
7,75,43
90,81,19
76,34,46
22,90,40
32,83,18
92,45,25
0,26,52
96,8,3
55,81,5
8,51,30
31,68,87
32,11,71
93,62,20
83,41,56
3,53,24
31,87,57
24,64,0
26,75,73
56,44,80
60,4,23
89,19,62
59,63,53
31,43,34
65,93,11
44,31,23
51,34,49
8,97,66
94,85,67
69,90,48
99,72,46
94,75,98
9,44,58
6,11,99
46,50,77
77,40,89
16,37,29
39,83,32
14,14,52
8,9,1
76,19,77
77,97,12
13,44,52
20,6,1
44,18,89
67,34,23
86,66,47
93,0,90
34,20,47
11,18,62
72,47,18
32,37,78
51,32,39
54,45,34
86,53,89
61,17,26
98,14,88
76,27,5
34,62,35
30,93,7
72,15,65
77,80,41
61,14,79
99,76,88
9,21,97
63,17,78
98,91,11
33,26,24
36,6,6
5,46,40
35,26,97
20,66,39
43,52,6
90,12,96
61,72,14
92,24,89
64,37,49
21,13,36
12,33,45
13,47,41
63,35,64
83,42,10
89,2,23
47,66,63
29,76,12
66,83,83
83,99,90
56,97,85
63,50,0
95,32,76
36,92,23
51,62,11
15,58,27
4,14,12
30,27,22
29,57,82
70,34,7
98,92,35
46,34,61
0,24,24
20,6,30
77,54,71
2,74,50
33,96,3
49,83,87
19,83,23
84,87,32
61,29,24
11,20,68
30,7,49
90,88,43
73,76,76
44,66,30
8,19,10
64,14,91
89,91,18
84,13,17
32,0,6
33,15,15
34,67,8
85,91,61
4,32,9
28,26,86
24,17,15
56,72,30
89,57,29
75,86,75
71,18,43
78,45,14
25,5,6
6,73,94
76,41,27
10,37,85
51,90,49
73,19,93
17,58,25
16,0,71
31,88,80
16,82,77
61,76,55
8,27,83
35,2,23
60,57,38
95,94,18
43,56,7
26,35,53
66,85,42
16,16,9
6,54,27
50,59,96
54,67,53
2,67,88
87,38,65
29,40,82
81,4,18
39,30,96
43,88,21
81,87,85
67,93,36
35,19,77
60,18,95
45,87,26
51,12,59
95,90,4
53,6,14
22,62,21
59,67,42
86,21,78
21,58,84
21,10,9
7,53,53
2,71,66
10,20,80
73,21,54
89,35,15
74,54,0
77,14,30
86,26,36
66,71,85
57,51,47
91,30,98
26,94,70
47,84,6
44,37,72
87,96,82
27,17,22
54,93,39
85,5,97
49,86,77
42,88,14
43,22,77
59,22,69
84,72,29
79,81,95
44,54,17
56,33,1
13,13,82
24,45,91
88,12,11
36,7,49
98,50,16
87,37,28
91,74,73
48,0,78
55,58,45
56,46,86
64,95,81
52,28,16
34,76,31
44,60,83
35,79,1
6,90,18
63,80,46
83,64,17
5,13,64
56,12,86
7,25,4
61,42,59
46,45,56
46,59,11
5,0,52
32,9,16
73,26,99
37,12,81
16,72,68
15,51,63
28,78,31
32,28,16
39,45,81
17,86,74
37,38,90
50,95,19
59,0,35
40,61,68
63,97,10
56,27,81
92,72,81
34,29,68
15,6,69
35,64,19
22,56,16
54,81,66
69,51,34
92,6,87
67,42,53
10,80,9
52,15,80
57,4,96
90,22,17
30,9,6
51,15,77
99,91,64
19,98,57
88,81,33
4,23,80
29,22,11
97,85,97
45,45,42
31,83,53
34,47,0
40,45,9
89,53,99
60,56,54
7,30,41
36,6,58
20,96,44
57,66,39
4,40,36
78,6,7
18,78,65
7,27,23
49,30,9
90,33,20
46,59,47
30,31,0
69,3,6
78,13,69
43,49,60
43,30,60
15,92,59
87,70,54
27,35,46
85,47,83
75,32,46
3,83,60
53,39,68
84,49,70
89,54,62
23,20,70
23,29,96
19,97,7
88,39,19
14,66,38
31,6,99
45,83,57
24,67,69
19,35,39
48,99,83
78,63,57
9,3,68
64,48,14
61,86,14
37,5,69
27,27,82
8,61,97
84,9,29
43,4,32
37,41,87
34,67,22
32,4,43
47,92,63
23,28,63
72,31,56
56,27,10
47,58,9
65,49,91
2,30,47
29,10,68
59,33,93
37,92,95
50,11,60
34,58,63
52,28,15
80,31,54
96,1,48
52,62,32
59,72,28
24,42,21
9,71,47
34,47,91
5,39,47
68,6,95
29,59,2
41,85,28
37,83,6
41,58,3
6,89,16
4,0,28
59,40,91
12,24,61
87,46,95
77,23,41
54,8,10
77,11,45
20,18,46
60,27,77
4,80,18
20,62,12
98,24,77
57,49,95
26,44,64
26,0,7
87,43,89
82,68,1
66,7,48
36,8,26
61,27,32
53,21,99
34,8,96
31,30,59
36,58,76
0,85,9
91,52,70
78,76,74
48,59,61
75,8,18
27,41,82
53,33,73
64,44,91
86,82,39
71,60,33
65,76,51
11,64,70
49,89,16
23,64,16
79,45,98
2,85,9
10,51,81
11,64,28
92,18,24
2,35,92
84,98,16
63,29,70
77,62,65
74,94,29
93,93,69
20,95,98
90,98,28
82,23,79
88,48,57
68,40,45
67,0,97
39,90,37
30,85,46
8,34,14
21,15,56
22,60,67
63,57,92
61,69,87
49,39,74
6,82,82
45,79,68
42,3,39
69,82,11
38,14,67
98,32,3
18,36,53
71,31,29
42,59,75
67,55,5
66,46,58
54,13,44
80,46,2
42,77,60
82,81,40
55,94,48
