"x","y","z"
17,89,10
79,62,87
99,22,21
94,41,43
15,72,71
2,17,16
17,87,69
25,5,52
32,42,80
90,5,25
41,98,75
80,22,50
28,4,15
51,27,64
76,42,92
49,83,14
57,64,28
74,96,97
79,37,97
94,85,1
46,32,95
18,80,65
65,33,77
73,96,68
61,26,34
44,83,48
71,48,20
14,87,32
16,51,15
71,30,72
67,16,25
93,56,99
67,49,47
48,54,26
53,21,64
12,39,5
71,96,86
90,60,30
23,18,3
79,30,19
50,70,48
52,30,25
34,81,57
29,13,70
0,48,46
68,95,45
86,45,20
86,56,33
58,82,28
51,40,19
47,96,55
51,4,30
54,9,51
60,10,33
3,3,48
48,30,11
72,88,88
18,90,52
9,96,17
59,11,92
44,61,30
55,6,2
52,71,58
54,19,66
70,41,73
29,16,23
1,56,11
55,56,51
50,81,99
81,15,26
66,28,54
91,51,47
69,15,9
55,78,28
8,30,39
48,63,25
14,18,39
27,98,23
20,49,36
76,19,45
84,45,64
90,9,14
48,62,49
79,73,68
79,93,97
31,18,94
43,83,16
6,46,55
47,82,19
54,54,63
83,14,32
12,9,89
19,28,49
76,4,73
48,26,59
22,92,35
6,96,82
96,42,55
28,0,46
92,78,9
49,98,6
41,18,10
54,82,79
43,12,65
75,45,46
86,89,44
35,34,0
1,0,33
39,9,30
80,21,51
43,45,34
71,26,25
53,21,27
22,31,92
41,61,8
4,2,46
5,17,47
73,9,82
47,80,43
19,99,17
11,72,35
9,5,61
49,49,62
12,43,13
39,49,98
25,43,69
32,4,8
47,27,64
98,27,90
94,79,31
1,5,26
73,34,24
34,94,1
7,94,33
52,11,11
46,50,97
91,18,86
35,98,52
66,19,98
72,65,98
13,66,3
90,7,35
38,78,17
49,65,40
28,89,95
37,79,80
58,91,25
48,54,8
15,79,88
26,57,3
62,60,48
97,34,8
50,35,27
94,8,83
58,12,55
47,98,54
52,62,82
71,79,31
67,64,61
85,18,22
45,29,44
31,31,38
80,30,81
48,0,20
39,81,32
0,7,13
38,33,97
21,11,22
45,98,55
24,13,48
6,79,98
39,81,56
1,15,88
97,49,2
32,61,38
55,43,55
27,52,29
56,44,74
71,38,73
81,16,47
91,44,53
99,57,84
15,91,52
14,89,17
49,97,31
51,14,98
81,87,16
94,61,67
65,82,97
86,16,34
64,62,17
92,8,63
33,58,77
99,49,1
85,18,28
67,78,69
72,34,26
55,86,35
24,11,0
86,39,97
49,70,97
76,25,33
51,79,67
6,82,58
86,80,29
19,30,48
24,50,78
13,41,37
16,54,86
79,87,49
90,14,72
85,70,39
77,99,78
87,88,98
47,36,14
51,34,68
66,83,48
41,28,81
12,4,36
14,40,26
31,75,84
14,66,8
22,69,12
20,84,83
9,8,15
8,58,64
23,79,15
20,65,98
37,5,30
44,33,78
92,79,46
46,47,81
64,77,72
25,83,89
12,68,23
89,63,61
22,71,64
23,2,27
12,8,91
92,0,64
56,62,67
75,14,84
4,64,27
42,23,42
51,99,55
91,52,59
45,27,58
9,93,51
39,9,24
39,40,30
95,88,10
89,77,91
54,69,52
34,57,28
38,32,96
13,82,4
60,34,5
52,22,57
66,5,33
27,11,84
12,92,64
83,24,72
31,63,27
27,73,5
46,25,71
77,57,84
80,53,59
51,43,35
52,59,88
81,34,5
58,21,37
37,44,38
36,25,45
86,40,10
85,17,59
21,21,99
34,18,36
90,67,12
83,65,95
86,52,7
8,45,86
4,47,73
60,26,47
13,43,6
43,42,46
91,71,29
39,71,56
37,66,40
5,49,83
70,97,83
87,82,82
51,39,37
11,30,4
82,29,6
93,52,14
11,74,93
86,50,3
12,79,37
66,74,63
34,6,72
53,33,4
32,57,68
77,40,69
71,42,54
38,55,58
25,79,81
20,50,89
36,72,43
60,25,73
17,77,44
3,5,76
68,56,23
63,32,74
49,98,9
48,10,28
52,30,13
28,50,63
84,58,30
38,73,3
91,26,12
13,93,65
21,21,76
34,34,33
68,93,98
93,74,15
52,79,80
27,57,77
17,88,39
30,57,22
52,41,75
16,11,33
16,36,62
18,74,37
62,3,86
71,45,54
97,5,72
78,55,42
19,93,33
43,73,24
86,13,37
97,5,19
65,69,68
33,80,90
9,42,32
23,41,19
4,49,10
71,6,68
19,93,2
60,13,6
49,64,57
71,5,70
64,45,11
40,7,66
30,2,96
20,13,57
32,72,56
9,85,59
62,63,61
89,63,91
37,84,69
60,62,40
66,57,17
21,26,80
23,43,86
83,97,61
87,24,37
22,25,46
0,66,87
46,60,68
71,14,11
65,26,36
91,32,41
94,27,1
1,2,67
70,50,15
56,64,43
8,10,83
92,99,37
81,49,62
43,43,5
89,67,48
72,2,42
88,29,49
39,94,40
47,5,80
2,56,50
86,49,88
94,43,19
59,85,61
32,86,42
80,93,2
22,65,30
48,4,59
87,26,29
43,86,56
90,33,12
42,23,15
81,19,31
63,74,86
91,75,11
76,39,47
77,66,15
27,69,62
63,48,45
68,55,16
50,67,68
91,30,3
25,74,99
21,53,78
97,16,3
53,62,7
0,26,67
21,44,31
27,74,90
65,1,87
44,78,16
43,49,12
6,70,47
73,66,38
33,53,70
32,27,59
17,71,89
39,7,63
61,21,30
88,69,51
0,68,22
56,34,18
87,69,52
47,48,45
83,75,9
40,60,67
13,35,96
65,47,88
90,94,10
78,34,22
27,16,43
10,80,99
66,93,19
94,87,94
75,42,97
34,9,79
70,75,74
11,10,54
12,73,48
29,44,4
35,59,58
61,28,96
26,40,61
9,64,48
24,75,75
34,59,29
30,59,31
36,7,42
76,99,49
87,41,28
44,96,28
83,96,29
67,27,53
41,3,13
34,27,85
86,38,67
12,63,5
98,44,99
75,69,56
61,86,86
23,10,76
0,80,45
32,56,45
26,74,82
43,83,88
83,99,24
84,78,97
4,23,18
49,69,11
32,79,2
65,94,48
8,82,54
46,86,19
40,41,76
16,18,5
47,37,40
83,14,60
50,77,51
22,30,8
65,7,92
51,86,93
62,6,74
75,47,63
60,89,78
52,53,5
37,95,32
92,51,49
83,97,22
56,31,88
74,77,61
42,52,41
88,36,10
88,8,25
44,29,82
30,24,22
30,80,55
12,18,89
61,20,78
88,73,45
1,91,20
42,64,64
32,60,9
98,22,24
87,55,6
6,86,55
15,13,7
33,6,7
19,47,72
3,49,8
88,47,10
5,57,64
42,44,86
66,49,84
74,2,61
49,95,70
99,21,0
85,58,71
43,69,36
67,92,22
51,80,9
33,34,85
27,27,68
49,34,67
37,8,33
4,23,61
84,16,50
53,3,10
34,82,88
28,64,68
40,96,19
25,23,14
5,38,96
91,91,8
36,93,76
71,96,65
6,21,41
46,2,88
76,48,18
34,37,25
82,61,71
22,4,9
65,4,16
68,7,94
9,19,53
78,25,9
45,29,62
10,51,26
96,19,85
54,22,16
20,82,56
90,19,83
27,49,26
13,68,17
91,79,32
23,76,19
53,3,40
43,0,17
61,63,50
58,67,75
67,17,80
96,81,59
95,90,85
99,55,54
13,97,93
42,54,57
30,9,22
57,38,25
37,88,9
44,10,95
3,83,25
68,60,23
68,28,64
89,17,75
99,20,63
88,42,74
33,55,35
59,10,98
32,62,68
2,25,16
36,55,88
84,84,53
11,69,61
46,14,26
69,72,4
41,3,54
73,59,5
35,44,71
13,4,93
93,76,27
70,50,51
19,70,43
67,34,43
44,0,37
27,66,21
14,27,1
34,81,49
35,58,23
97,32,71
64,15,96
63,14,27
74,87,18
47,9,2
20,8,2
0,90,82
96,87,80
31,12,66
32,36,29
55,4,39
83,90,98
26,60,82
83,95,77
16,75,84
84,25,5
33,55,71
85,1,53
6,73,13
2,81,4
4,32,3
33,95,81
28,36,71
96,43,89
55,85,90
0,77,7
17,90,23
15,51,32
35,20,63
26,96,17
81,90,75
0,90,49
12,12,8
70,67,39
68,91,17
63,87,16
27,22,74
97,30,44
89,44,97
69,82,29
36,58,87
79,20,7
18,82,58
56,61,97
16,66,86
85,16,16
62,46,11
57,69,69
57,72,57
83,16,39
22,98,65
88,91,1
39,10,26
52,84,90
99,87,74
41,86,43
93,41,69
60,11,16
95,92,97
75,60,65
31,17,62
1,32,89
51,92,8
65,49,67
64,13,82
52,66,89
43,9,31
31,23,31
50,55,26
64,55,10
7,20,11
63,96,75
59,41,87
32,28,2
86,16,44
59,37,45
79,17,85
41,96,24
64,82,36
68,84,38
92,74,59
97,4,85
14,85,44
42,73,3
28,96,92
71,88,47
10,46,62
13,45,2
34,86,97
62,20,7
49,43,26
36,6,10
88,51,17
33,87,30
73,18,68
73,36,43
62,73,81
28,35,20
59,10,35
98,43,48
89,37,89
62,47,71
69,69,4
42,58,77
72,43,44
64,75,28
21,20,13
38,5,42
44,64,82
29,83,38
41,41,39
61,53,55
63,37,75
53,63,60
30,49,23
1,70,60
88,78,78
98,95,43
9,95,86
24,67,59
9,58,95
84,50,5
98,12,66
41,59,32
50,71,94
46,5,45
96,28,30
10,62,6
12,31,51
89,17,7
95,91,23
63,53,69
17,46,11
54,34,22
55,46,50
19,28,3
60,85,60
50,95,75
70,67,11
41,67,22
35,69,72
39,88,85
76,20,34
6,76,96
93,72,53
8,3,81
13,66,65
34,83,4
87,71,92
23,69,69
6,27,1
56,98,17
2,51,13
73,14,42
72,24,11
55,8,47
26,87,96
70,28,30
4,78,87
98,47,13
97,28,92
60,34,54
27,98,39
35,34,59
63,31,66
70,79,23
4,72,59
57,66,15
77,45,67
66,57,15
3,92,75
25,25,80
72,84,6
10,11,22
87,15,64
11,95,15
30,3,19
75,1,79
72,50,11
18,50,3
91,13,13
7,39,50
83,73,62
6,25,80
91,18,80
28,99,31
42,31,62
26,68,44
55,13,4
27,95,4
99,32,57
80,91,80
49,61,47
59,41,7
30,56,95
56,62,87
95,28,26
87,0,50
69,61,43
17,59,23
22,44,30
88,73,49
77,39,38
29,91,98
64,43,73
42,67,9
16,95,1
72,69,5
56,36,28
99,83,37
59,28,89
87,38,53
21,72,43
36,78,66
49,38,20
95,30,11
9,52,94
11,82,12
24,11,40
0,97,16
11,84,3
47,82,11
99,3,3
77,20,93
90,81,37
42,43,95
2,0,76
21,11,26
42,29,58
65,4,52
29,69,20
53,23,59
47,73,70
58,92,58
53,97,2
34,37,38
64,11,7
82,21,6
84,49,27
88,31,77
26,17,45
76,47,84
54,72,4
64,41,45
74,50,5
20,13,61
84,76,28
4,12,85
28,76,56
75,67,3
39,89,41
66,45,36
34,36,72
54,68,74
27,36,94
25,33,77
60,18,31
41,93,48
83,30,37
6,14,30
65,11,9
69,80,5
80,39,4
57,18,27
5,36,44
29,73,3
59,14,49
23,25,63
41,47,34
0,91,19
36,52,19
35,91,84
11,25,66
56,90,63
68,41,79
73,23,59
32,76,30
67,98,36
61,9,79
93,37,20
45,40,83
70,45,8
36,4,7
72,49,95
69,64,34
38,42,9
0,97,10
42,99,47
9,30,27
98,61,64
27,67,90
99,7,79
68,98,35
14,90,60
94,5,9
19,40,69
68,72,53
18,41,99
77,22,73
62,87,52
94,13,39
66,55,11
76,30,36
96,59,98
84,18,60
67,99,76
3,9,19
81,15,33
90,99,62
98,91,4
2,83,43
17,74,2
95,12,84
88,59,63
84,52,75
11,41,44
75,71,81
19,29,32
4,25,95
40,48,55
53,33,71
50,59,53
5,69,63
91,1,44
42,52,73
74,81,7
57,30,66
60,22,11
90,81,25
39,28,97
15,41,66
70,51,84
56,44,30
81,64,57
71,12,96
67,22,18
65,84,20
43,37,11
73,33,16
83,1,73
25,85,6
83,95,2
69,8,38
95,13,73
84,96,4
41,23,7
57,26,10
75,24,61
65,63,1
56,82,16
27,72,57
8,7,87
0,69,0
46,39,51
43,79,43
94,1,22
38,61,91
2,29,31
43,87,69
93,22,79
25,58,61
64,88,29
94,46,4
71,18,40
1,70,37
37,36,56
94,2,93
9,77,80
71,39,39
69,39,48
87,64,3
90,67,27
90,90,67
3,22,6
9,1,13
98,71,53
64,16,20
4,43,78
60,45,87
73,55,55
40,64,12
27,34,90
38,94,60
90,18,23
36,96,97
17,19,41
15,1,92
78,87,44
47,79,36
58,36,70
91,71,32
10,76,28
29,19,26
74,49,95
21,72,80
97,93,80
50,23,19
44,77,12
89,69,97
13,19,85
82,98,86
57,32,70
90,98,39
5,37,2
43,82,9
48,0,5
60,56,38
34,13,39
25,81,23
1,83,52
22,37,7
17,98,35
82,98,2
29,72,38
27,44,77
12,86,35
71,86,71
91,30,50
65,65,49
13,81,39
26,78,54
86,74,45
56,32,13
23,17,80
12,7,24
82,53,66
8,74,25
42,56,95
39,75,93
58,38,12
17,99,86
7,51,22
23,4,69
63,23,66
59,11,70
47,44,22
88,33,14
35,95,37
62,46,69
5,37,55
46,72,86
21,3,23
91,48,59
18,24,26
88,26,18
98,22,25
54,69,38
42,30,4
2,1,9
54,71,47
74,28,13
47,42,83
40,33,19
30,57,54
80,65,57
61,68,26
65,39,17
33,66,72
7,25,68
23,76,59
67,12,7
27,9,57
95,32,8
74,75,6
72,42,33
79,96,84
17,97,90
38,30,4
60,67,87
76,30,37
16,48,96
30,53,94
94,11,51
68,32,65
53,48,25
60,54,79
76,80,21
97,19,27
76,17,53
39,52,67
40,50,56
17,25,77
30,42,2
95,20,6
48,30,63
31,16,91
26,77,91
57,8,22
15,66,48
40,96,93
87,68,72
18,79,15
69,56,62
60,23,62
67,4,48
0,6,43
94,19,6
75,65,61
4,7,99
40,67,18
47,76,94
35,49,33
10,37,33
23,62,13
54,30,95
38,39,4
75,58,6
2,89,7
76,79,59
89,93,39
24,92,86
29,50,19
24,39,58
67,55,86
41,10,76
20,71,90
43,40,38
20,63,30
89,68,56
73,1,99
49,41,26
20,68,66
6,37,70
50,32,71
45,68,80
8,56,89
49,91,96
60,6,22
48,87,19
34,72,53
68,66,70
68,76,44
22,72,51
62,71,70
49,11,80
78,97,88
64,72,3
75,45,14
74,55,45
45,7,3
36,82,11
57,58,13
12,88,8
16,21,77
51,62,71
7,36,47
18,14,47
46,23,40
82,12,65
25,98,4
58,36,60
26,73,98
15,5,33
87,40,41
53,30,44
34,27,93
96,22,8
12,29,2
67,86,48
87,30,61
92,75,48
95,51,90
75,1,14
11,71,34
69,54,78
25,87,9
74,87,80
95,71,37
88,6,21
67,23,79
14,23,70
59,59,93
11,18,3
40,91,14
38,3,13
73,56,22
14,95,91
35,9,52
47,45,43
71,22,24
43,48,14
34,41,93
49,73,80
20,68,25
36,21,73
60,58,81
88,48,66
36,34,7
27,30,47
77,11,37
46,59,75
12,12,58
90,91,2
54,86,84
42,38,99
86,95,4
80,44,90
42,74,10
64,73,50
10,47,91
25,31,67
44,69,85
36,70,11
15,32,75
37,18,81
29,89,89
30,26,26
5,27,88
91,77,15
22,40,80
1,70,19
1,73,86
4,62,83
91,72,81
96,32,98
75,31,22
43,52,56
79,13,46
4,10,48
0,57,54
15,68,78
39,36,9
40,45,76
35,82,81
13,69,70
85,28,7
41,9,43
17,5,43
30,3,37
74,59,2
56,21,42
70,16,49
6,20,44
41,78,28
53,17,2
15,41,55
49,33,14
59,42,85
4,36,85
72,42,58
52,45,75
1,0,83
96,3,9
74,0,39
34,15,98
35,68,8
53,14,39
20,11,3
64,10,11
97,69,52
46,20,31
56,97,73
28,99,34
64,8,46
38,19,43
1,85,29
83,54,17
41,98,46
0,58,70
47,48,70
68,77,34
81,39,30
91,45,52
41,34,48
82,58,98
40,68,37
83,63,86
59,40,51
23,77,60
56,46,43
37,68,47
9,15,12
68,73,42
45,70,40
53,60,46
88,47,67
68,73,77
11,24,49
55,54,53
55,18,72
20,97,65
3,94,28
66,94,32
67,70,13
2,9,71
53,66,35
74,43,77
26,94,42
39,39,11
65,70,10
36,66,5
31,44,98
27,27,8
68,62,90
74,23,87
32,10,13
96,57,90
16,46,61
62,97,36
85,68,27
55,36,13
88,86,39
41,17,26
40,23,18
96,49,84
90,92,65
85,37,19
50,4,27
50,44,67
81,60,77
51,88,33
40,25,2
87,13,6
56,0,70
84,12,71
43,86,93
40,68,2
52,38,29
91,67,77
76,25,30
94,15,38
30,78,9
3,62,65
69,49,26
48,51,90
94,63,8
37,31,20
71,97,46
34,14,91
71,10,27
11,55,60
43,14,64
21,23,36
7,15,6
64,65,67
76,6,10
24,30,26
84,23,37
79,75,4
18,11,66
12,34,83
80,7,65
79,27,55
14,58,75
81,4,43
64,71,23
59,32,15
45,6,25
13,8,81
74,55,8
84,24,55
61,97,51
63,78,25
49,80,85
90,18,19
56,40,42
7,41,19
76,75,69
59,65,75
57,87,32
48,90,25
39,62,54
99,16,78
71,61,2
78,41,14
26,28,74
77,60,42
17,38,4
7,35,14
59,70,21
15,31,63
95,27,92
26,14,87
37,81,3
93,47,68
72,36,65
77,80,10
29,96,98
30,20,61
2,24,20
31,27,11
80,51,33
85,1,7
21,95,75
22,1,77
62,54,99
95,31,61
65,24,12
23,50,29
54,2,60
42,52,98
43,71,46
17,67,46
76,48,25
73,32,75
17,27,50
5,6,87
18,90,28
5,0,3
33,16,60
79,14,7
71,54,89
27,57,5
51,24,85
85,39,16
17,79,59
3,8,77
95,13,43
85,31,20
25,90,96
84,83,42
62,38,91
31,53,2
5,85,48
81,39,99
15,54,36
78,24,88
14,88,62
49,68,81
39,90,61
11,90,60
83,12,20
63,33,89
59,10,73
26,10,60
7,80,25
1,59,39
96,65,97
26,61,93
80,34,98
89,69,15
15,52,54
92,59,40
62,6,81
10,66,11
96,29,43
26,47,9
89,80,80
79,56,73
93,61,92
13,33,44
3,26,60
94,40,10
27,87,26
36,2,10
26,76,8
23,11,25
99,45,49
40,64,50
40,95,21
67,53,43
27,20,41
57,35,80
49,0,21
60,8,74
88,31,40
82,78,41
65,84,60
82,96,96
56,46,9
24,22,89
61,82,77
86,24,17
45,40,53
2,23,1
8,33,84
7,59,91
37,62,17
2,64,97
31,53,60
69,46,58
82,67,46
88,91,55
42,65,71
7,33,92
22,16,45
31,60,81
6,43,51
94,82,45
52,3,42
91,62,49
71,38,26
7,91,9
81,8,92
66,28,21
54,34,25
98,77,49
73,17,16
9,77,6
91,93,21
91,90,78
67,78,83
32,12,75
66,45,70
48,25,82
16,3,84
30,28,19
19,13,54
40,19,81
9,57,85
71,25,66
44,69,73
3,82,16
98,5,47
54,75,71
52,14,43
77,62,53
38,59,35
34,19,90
27,51,7
53,80,55
8,93,58
78,17,61
34,83,26
88,15,90
40,51,39
76,38,39
14,11,6
27,82,52
85,47,59
27,77,21
61,29,18
29,79,67
57,82,82
66,4,25
58,88,38
69,36,99
49,47,70
40,13,12
57,69,8
84,36,38
63,62,31
66,18,86
21,71,99
73,18,3
24,49,70
80,81,81
90,68,3
5,32,65
91,97,83
26,26,4
45,25,97
34,55,99
94,79,34
16,38,12
49,68,61
46,91,97
56,77,83
92,53,8
23,28,31
29,54,63
11,73,85
18,61,51
65,91,63
57,29,86
28,21,19
70,95,66
31,88,29
82,59,59
4,43,43
17,57,34
47,55,90
64,4,49
65,93,7
1,94,80
47,83,25
16,55,91
96,19,39
67,50,26
47,62,25
5,97,25
55,41,67
30,76,99
46,84,89
34,30,68
55,94,29
18,21,90
84,26,63
6,3,30
34,49,61
47,27,91
90,90,50
49,65,3
15,78,96
72,68,9
30,8,42
42,43,78
34,50,34
79,42,68
94,26,22
42,52,71
76,18,62
74,2,75
52,80,74
21,23,51
13,93,75
54,61,95
97,13,64
26,94,64
34,57,74
19,27,40
22,39,79
55,54,29
76,1,40
66,85,57
42,15,74
54,13,28
57,60,89
81,6,63
53,29,96
21,93,6
44,46,63
29,9,27
98,11,54
60,35,39
57,72,16
47,93,1
27,8,24
88,45,4
54,25,19
92,18,34
0,44,14
91,39,68
33,1,6
75,42,36
63,52,94
25,93,77
17,80,56
38,39,98
42,66,55
50,59,90
16,56,16
65,26,50
76,65,51
48,21,87
58,96,13
51,99,29
92,37,91
86,62,49
46,82,32
61,93,3
8,22,40
42,10,39
65,68,67
22,17,5
72,98,89
6,95,62
6,68,4
40,13,63
78,79,51
15,79,38
70,60,7
35,83,77
25,9,30
21,73,13
83,36,90
95,2,72
31,85,51
66,65,25
2,0,23
35,38,84
86,55,99
79,96,16
63,24,31
9,38,74
27,80,69
82,16,65
92,77,30
78,62,78
25,52,19
5,64,83
25,83,89
5,2,3
44,78,20
75,73,0
63,22,28
26,11,88
93,15,6
86,28,42
79,35,57
88,16,94
25,48,12
33,47,16
38,45,90
54,37,4
35,56,99
2,20,32
80,76,62
23,47,67
83,98,3
10,91,11
26,59,95
18,15,6
11,69,99
60,74,40
18,99,62
96,8,73
68,76,68
66,57,84
69,93,11
37,49,76
84,45,46
37,95,26
88,33,69
72,1,27
11,4,83
17,16,69
42,13,82
38,23,93
29,60,52
99,35,75
33,13,20
48,37,79
47,82,29
15,57,6
75,73,59
26,96,25
51,25,23
8,29,56
32,11,11
65,95,48
18,63,52
34,32,66
34,32,15
13,80,26
24,29,10
53,85,47
72,86,98
75,88,35
95,20,88
65,21,26
87,9,46
94,90,6
79,16,68
60,14,28
11,64,18
85,32,0
12,30,73
70,37,33
74,90,29
92,42,20
19,36,69
87,55,66
91,40,2
59,72,54
37,46,90
64,10,18
81,58,19
15,93,69
83,3,14
53,63,89
95,57,22
99,7,82
16,12,47
35,44,90
79,8,92
85,83,79
29,80,22
26,45,37
52,58,45
76,54,61
62,46,47
96,98,49
47,67,14
18,84,12
6,35,41
62,55,80
47,48,33
37,21,71
58,84,32
98,17,14
6,66,78
54,49,16
39,54,72
70,56,48
28,18,83
25,40,3
88,4,21
49,53,26
95,53,23
10,53,70
26,8,26
32,91,34
13,24,41
28,46,80
76,46,16
41,8,6
61,61,36
78,99,13
38,46,29
88,27,6
30,39,93
93,55,32
46,41,16
69,43,3
56,5,96
65,54,43
43,13,20
97,84,76
87,5,45
47,16,30
92,15,78
80,9,1
48,92,46
68,3,99
41,59,19
58,24,4
57,54,74
72,14,81
20,65,41
94,47,67
42,71,6
57,55,70
57,83,7
81,8,33
83,32,1
97,85,70
96,11,76
48,36,64
89,60,12
92,55,21
83,17,54
59,97,8
42,30,79
40,75,66
61,51,4
13,80,99
49,52,95
57,48,31
41,95,36
19,8,23
58,17,79
78,38,17
93,73,21
18,52,46
93,45,83
75,39,68
61,10,13
40,43,21
69,47,0
85,28,51
10,33,8
97,35,14
77,36,67
65,79,73
75,91,23
71,33,81
72,10,15
88,84,68
71,70,28
22,8,3
23,23,43
98,67,88
40,22,27
51,22,56
70,87,98
63,33,41
23,92,16
59,62,98
51,74,79
58,4,96
43,75,98
19,58,76
29,12,0
90,74,54
29,96,93
63,75,68
66,24,96
82,16,30
93,15,56
75,65,46
69,40,61
96,61,47
28,74,21
17,81,24
85,67,26
6,0,0
74,42,44
63,79,46
91,7,1
32,11,14
13,65,52
8,30,92
78,79,6
91,34,19
56,50,96
50,44,82
43,53,65
67,39,29
58,85,11
83,18,45
19,39,19
44,82,10
61,92,12
38,51,10
90,33,38
37,82,73
26,3,71
79,88,37
31,16,28
27,84,0
81,90,31
89,51,7
6,33,70
74,35,88
12,11,1
1,63,1
88,56,29
56,15,1
23,30,87
69,77,91
81,63,20
61,80,16
13,11,31
33,90,90
90,70,49
13,99,28
38,50,98
3,97,99
19,72,56
42,19,2
1,38,47
11,70,62
4,33,35
1,95,46
27,59,74
65,49,73
34,95,78
6,66,42
88,70,68
74,94,70
77,25,39
10,25,25
68,23,10
60,9,1
65,87,68
13,45,36
83,18,42
65,86,28
95,76,85
55,82,11
38,41,6
75,13,31
6,16,30
27,22,54
20,60,50
63,47,12
16,49,64
77,81,59
31,53,72
66,67,90
17,91,54
37,55,40
12,20,51
91,42,97
43,9,12
52,35,41
16,68,87
56,40,0
48,32,29
23,67,93
12,90,91
91,95,15
27,3,26
88,36,14
4,55,24
92,71,54
8,15,16
75,3,81
41,59,68
67,45,15
8,8,14
32,79,1
31,87,25
77,60,1
17,41,56
61,93,81
97,19,47
36,26,67
87,92,23
42,31,57
82,16,23
69,91,73
64,25,61
59,70,11
85,66,21
38,46,34
65,54,59
57,41,74
88,10,51
35,51,10
39,9,97
87,2,80
87,46,35
30,78,9
78,63,18
68,78,73
36,13,41
5,4,16
29,9,10
88,85,97
53,57,47
89,59,51
49,63,19
78,18,15
81,9,71
1,65,80
97,32,4
77,71,3
38,89,39
32,5,41
85,73,41
77,99,80
65,70,36
35,29,45
59,7,64
61,53,95
38,87,78
28,54,54
80,87,16
10,27,54
84,45,46
14,5,40
14,80,50
1,1,76
6,40,24
91,33,30
82,0,97
70,31,75
1,8,34
72,15,31
16,28,82
4,66,13
97,27,50
70,52,15
37,4,24
15,13,41
9,92,33
86,93,21
17,42,35
48,88,13
38,11,46
67,1,8
25,94,32
39,89,28
63,94,72
45,0,24
33,21,18
25,6,87
82,42,32
27,87,41
18,41,51
34,4,31
4,34,47
69,45,49
87,75,47
19,2,65
28,99,57
15,49,13
49,94,70
90,53,43
49,3,4
80,81,52
76,26,52
5,19,38
40,18,34
81,23,27
36,99,83
5,32,47
11,26,13
67,86,43
16,69,81
64,4,38
29,44,25
65,19,59
97,11,57
51,28,37
90,62,39
64,32,79
76,38,36
48,77,9
76,23,71
42,20,15
71,37,75
82,29,8
14,78,41
69,16,52
57,97,64
7,53,52
26,2,70
20,80,72
69,62,51
86,12,65
23,25,57
81,53,43
41,3,40
26,50,42
84,58,36
42,71,79
10,71,92
18,74,75
58,13,74
82,64,24
13,43,47
3,83,97
37,82,73
32,71,15
34,64,39
97,29,85
53,60,8
3,53,95
15,3,53
48,58,30
70,23,35
56,51,19
84,33,50
17,86,48
72,60,65
19,42,15
15,8,32
9,98,54
9,37,98
84,8,57
74,73,57
99,67,46
54,1,79
96,38,73
74,31,24
55,12,67
8,66,76
33,71,93
72,60,66
97,69,66
47,33,88
73,61,28
8,70,17
53,76,83
83,87,77
25,37,96
85,52,43
17,30,19
71,72,46
66,32,73
95,55,31
47,47,14
21,25,49
3,77,45
76,36,95
72,17,77
23,49,54
83,15,26
84,14,16
18,79,76
60,94,20
57,40,80
28,66,30
15,36,55
72,35,96
86,6,41
14,13,35
58,67,18
19,89,61
70,3,99
17,64,19
5,47,86
37,33,80
9,48,23
70,39,26
25,24,60
84,77,26
25,14,24
53,51,76
56,43,61
73,3,71
41,91,59
45,82,85
43,21,69
66,16,63
51,32,50
78,11,84
10,79,23
0,8,86
7,87,71
42,33,82
58,82,36
48,29,99
98,70,45
99,15,38
17,81,24
58,41,34
53,20,96
74,27,43
59,49,94
85,81,5
8,52,3
35,74,99
41,64,95
91,21,47
14,12,12
91,35,76
53,91,57
30,2,13
55,66,85
31,19,7
74,40,84
75,0,76
72,75,55
70,10,3
96,17,26
80,25,37
79,2,22
32,50,0
81,37,0
44,10,82
18,72,56
28,62,75
96,42,66
18,35,9
4,82,63
59,31,3
78,20,17
19,92,73
53,15,26
45,53,18
28,31,14
16,97,15
53,48,18
41,29,40
80,67,68
63,3,61
68,22,29
23,8,28
90,87,42
94,34,93
24,58,29
32,73,85
58,34,12
87,15,31
39,27,84
71,83,24
50,84,6
23,77,57
34,77,0
89,19,28
40,58,8
52,93,26
80,71,97
37,12,92
41,88,92
61,39,75
3,31,73
26,43,99
54,52,78
54,22,91
91,48,49
91,38,4
32,98,97
47,78,10
90,86,24
3,0,60
45,46,31
76,61,16
59,79,97
10,70,13
93,63,96
73,70,28
42,36,95
72,69,56
56,30,15
43,8,50
69,15,94
21,19,42
87,81,10
83,95,98
69,27,23
42,99,17
51,38,94
25,81,17
6,73,76
13,73,88
82,44,37
24,87,48
17,71,77
16,11,35
25,75,18
47,15,11
33,60,59
21,20,96
5,93,9
58,77,73
81,12,5
23,3,24
49,48,42
31,8,15
99,29,28
42,43,76
23,24,99
81,27,24
93,56,37
3,1,75
91,86,37
87,55,10
40,42,16
1,38,99
59,72,75
53,15,35
91,9,20
17,62,40
52,50,83
72,39,37
79,26,17
93,64,21
18,71,47
82,98,60
20,61,18
87,58,49
16,38,7
59,98,33
55,5,25
68,95,11
69,84,36
46,7,75
83,68,12
28,87,73
49,16,31
75,19,74
59,83,39
79,69,23
61,64,42
9,34,3
